"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000040720.16",835.879983009004,0.453343339067737,0.171569775222258,2.64232635661181,0.00823386738959181,0.0251543754215208
"ENSMUSG00000078773.12",38.9043117246658,5.43690928501543,0.98268130989451,5.53272890231226,3.15286580798798e-08,2.70935971971811e-07
"ENSMUSG00000094595.2",8.56429600784092,3.17008480571858,1.35793117070737,2.33449594066482,0.0195697683755158,0.0530234548425255
"ENSMUSG00000086103.2",3.94593839959968,5.18851105489199,2.12410390722619,2.44268231758376,0.0145785639234475,0.0412935055621839
"ENSMUSG00000028214.14",63.9010971832239,-0.400952453771826,0.462793514614889,-0.866374400482851,0.38628487775534,0.556925684043694
"ENSMUSG00000049225.15",526.560774934131,-0.329956994996458,0.186499804315192,-1.76920826382647,0.0768591256272167,0.164828241020095
"ENSMUSG00000085614.2",28.4326018927684,0.280955040280531,0.597094998571173,0.47053658287684,0.637971703934849,0.774848927427327
"ENSMUSG00000049488.15",84.5792701392376,0.476865130225857,0.392495327663386,1.21495746985001,0.224382312844517,0.377891819236347
"ENSMUSG00000052137.12",95.5473312183086,0.454106393513474,0.378266319916911,1.20049385737864,0.229947596841056,0.385064789286378
"ENSMUSG00000083246.2",9.88280403200096,-2.50360904235248,1.10795953695424,-2.25965746838991,0.0238425179026736,0.0625870375161667
"ENSMUSG00000046667.15",99.2609548941714,-0.5609493689225,0.372326033644803,-1.50660796783725,0.131911173855647,0.251598918473706
"ENSMUSG00000028218.20",318.940129249684,0.712949304506946,0.231858620200285,3.07493119682625,0.00210551119592441,0.00761617526995969
"ENSMUSG00000060989.9",3.15118095965172,0.211910400328601,1.68356085335326,0.125870353843477,0.899834550202613,NA
"ENSMUSG00000055963.13",77.4196022153636,0.637035434266232,0.405495680274606,1.57100424309039,0.116181663209242,0.227875141124425
"ENSMUSG00000006586.16",207.984143862205,1.10756959799922,0.280172764715107,3.95316653681684,7.71237191856046e-05,0.000384105542036643
"ENSMUSG00000081239.4",3.06511252131938,2.14292210845595,1.98173488040906,1.08133642377714,0.279547490767091,NA
"ENSMUSG00000040569.14",17.6588746596244,0.260452124091887,0.756354746143827,0.344351807693106,0.730581726952189,0.841320238688939
"ENSMUSG00000040550.18",1149.82526266854,-1.17105678470317,0.176456373634089,-6.63652301464351,3.21168811049825e-11,3.97180211662294e-10
"ENSMUSG00000028221.4",625.687495864923,-0.152020449669832,0.200831923369323,-0.75695361135526,0.449077654685084,0.615337847448881
"ENSMUSG00000086587.8",23.7141667386579,3.14293773627609,0.859317990524729,3.65747926952734,0.000254707852602601,0.00114838434382593
"ENSMUSG00000040536.16",6.58236606054631,-1.17920410805611,1.37916355880237,-0.85501396881462,0.392543414589726,0.563312281688861
"ENSMUSG00000043252.9",876.371787670712,-0.377550838515558,0.197166873493345,-1.91487967439065,0.0555078505004727,0.126347757340927
"ENSMUSG00000028223.9",4964.57471476551,-1.39600496636834,0.142509791501028,-9.7958529843072,1.17303107862528e-22,3.65881605036055e-21
"ENSMUSG00000028224.15",538.251364658439,-0.0162987193535854,0.221958373592773,-0.0734314236032775,0.941462812666599,0.96709359242012
"ENSMUSG00000041153.10",166.537349819898,-0.485292178394759,0.283338342527197,-1.71276564289274,0.0867556632146495,0.181786084172574
"ENSMUSG00000084408.2",3.86935989801673,1.1937218604803,1.56970770946277,0.760473974411994,0.446971320162177,0.613856511041652
"ENSMUSG00000041135.16",105.461792708708,-0.160219827534999,0.350836531214923,-0.456679431244427,0.647901477123381,0.782553730625646
"ENSMUSG00000085112.2",5.72502926392449,1.22676113644585,1.38807518315144,0.883785800175937,0.376811853152572,0.547441940380153
"ENSMUSG00000028226.16",58.3403093784963,2.04134271994219,0.466321151651364,4.37754691742647,1.20022529967188e-05,7.0043799576637e-05
"ENSMUSG00000050550.8",95.4489348917398,-0.646965325985118,0.371769847383444,-1.74023076518585,0.08181850553892,0.17342904374816
"ENSMUSG00000056494.8",26.4745075486741,-4.34719758235718,0.868023627211117,-5.00815582212242,5.49540375241376e-07,3.95452715695349e-06
"ENSMUSG00000028228.6",785.298738907154,-0.0918113141712439,0.170858138683417,-0.537354058043211,0.591023071355857,0.738596869196818
"ENSMUSG00000028229.12",627.674452809113,-0.603476531978209,0.180772577037045,-3.33831901867804,0.000842869177162419,0.00337184565992005
"ENSMUSG00000078772.3",3.69438170988749,0.0272138332629491,1.65506326351699,0.0164427752478295,0.986881154641462,0.992910978396909
"ENSMUSG00000041058.16",1666.46610504655,-1.23200364114501,0.217878869016485,-5.65453477295126,1.56268960105527e-08,1.39603326139238e-07
"ENSMUSG00000073988.14",7.1345746616953,0.105909971774996,1.19794675455963,0.0884095819550256,0.929551145820618,0.959634896543872
"ENSMUSG00000073987.5",165.167905533466,-0.447677375270236,0.283669774436109,-1.57816382150741,0.114527979305021,0.225551385167242
"ENSMUSG00000055761.15",4.2639865320491,3.77185401254621,2.0040980302792,1.88207061508899,0.0598264284834706,0.134718179108153
"ENSMUSG00000028252.21",213.66508606584,-0.385163887579838,0.255850745927603,-1.50542413383788,0.132215068218709,0.252073330228598
"ENSMUSG00000028251.6",346.925139183987,-1.22971223436073,0.223846908896536,-5.49354127971951,3.93952969203763e-08,3.327482611417e-07
"ENSMUSG00000040455.18",404.223617737432,-0.258272190627212,0.20684223672679,-1.24864338499856,0.211795536582792,0.361828097734393
"ENSMUSG00000028248.16",1847.00853991346,0.614045415999381,0.570039803545109,1.07719743810976,0.281392069570925,0.445339173318959
"ENSMUSG00000028247.3",929.109255897501,-0.938332498051451,0.16529942745248,-5.67656229977687,1.37428518518351e-08,1.23739825688592e-07
"ENSMUSG00000028246.14",61.1420881972343,3.31979452819947,0.514181385477032,6.45646579585826,1.07176391118195e-10,1.2445807349799e-09
"ENSMUSG00000040410.15",165.313562945252,0.4465843326415,0.292771957655699,1.52536580421642,0.127167883012205,0.244259622288471
"ENSMUSG00000082876.2",4.21866600141021,0.476811901618458,1.50656405805783,0.316489630207384,0.75163089487922,0.854120122944878
"ENSMUSG00000045751.17",103.972963966351,3.71704683619268,0.427298127523335,8.69895418858274,3.34956702481427e-18,7.62433201488857e-17
"ENSMUSG00000040387.17",13.6381403900079,-0.967657320335904,0.852287396360627,-1.1353650475977,0.256222398100808,0.416509515518194
"ENSMUSG00000028261.14",1410.5541801662,-0.922717400284345,0.20795060284423,-4.43719512068703,9.11386737342242e-06,5.43147270464346e-05
"ENSMUSG00000040372.3",7.60005428762988,0.588263722060267,1.21372282715381,0.484677151075548,0.627905376867434,0.76711532399117
"ENSMUSG00000040359.15",755.760849936381,-0.0262325144244095,0.216328256977109,-0.121262542355645,0.903483087896287,0.946082147268309
"ENSMUSG00000040520.8",475.481418173482,-0.657606998571152,0.232971252231337,-2.82269590034292,0.00476217181644403,0.0155378394253774
"ENSMUSG00000082674.2",3.40209764051597,-0.107213514433925,1.64221772697935,-0.0652858099584216,0.947946440253076,0.971376913191273
"ENSMUSG00000028289.13",294.363633493892,1.53555366199246,0.241424344557142,6.36039279638188,2.01238465953157e-10,2.25244132314256e-09
"ENSMUSG00000086774.2",4.46295641570711,3.842198955316,1.98177410198256,1.93876736580233,0.0525296715483951,0.120680912086672
"ENSMUSG00000028284.14",1681.03764102972,-0.208964802094259,0.154684251042341,-1.35091194278763,0.176723642068719,0.316588721918264
"ENSMUSG00000084440.4",4.88489814256899,1.65681625643157,1.45828482896075,1.13614036402772,0.255897824347557,0.416203989448715
"ENSMUSG00000082398.2",5.31300640887951,-0.388645164778685,1.34357153664368,-0.289262725637627,0.772380334225989,0.868902797520873
"ENSMUSG00000040270.17",259.057977568763,1.71436497469262,0.262855620987317,6.52207842561349,6.93397402513629e-11,8.21914249231136e-10
"ENSMUSG00000028282.13",285.01910737964,0.228709517534939,0.381548852235458,0.599423943211865,0.548890214422128,0.70454976200501
"ENSMUSG00000058006.13",808.85991812436,0.475512741530681,0.191616030806502,2.48159164726078,0.0130797070676547,0.0376371041849171
"ENSMUSG00000045854.5",278.539620005957,0.141070021253932,0.232898607456082,0.605714318324268,0.544704474365385,0.701677946469132
"ENSMUSG00000040183.14",123.848486034514,0.666497931131797,0.310602920890426,2.14581990800699,0.031887349686963,0.0796660712928253
"ENSMUSG00000094344.2",170.472330270072,-1.16247240380113,0.453151159874159,-2.56530823869886,0.0103084184024376,0.0306400361803754
"ENSMUSG00000028278.15",2629.01789782632,-0.352020310387933,0.143977082037191,-2.44497461267483,0.0144862338630118,0.0411211962335969
"ENSMUSG00000085037.2",38.167228120899,0.300715936274313,0.559407099030468,0.537561887926514,0.590879547970506,0.738545232120426
"ENSMUSG00000028277.14",611.740806570741,-0.248850662848197,0.181668371496705,-1.36980730766726,0.170747060305071,0.308002813830724
"ENSMUSG00000023267.11",19.2210228252163,-2.33631029378222,0.800233757272841,-2.91953478911494,0.00350554264118915,0.011898664511728
"ENSMUSG00000028280.10",2.54921659989606,-1.08118340738898,1.89704468846638,-0.569930383802945,0.568724916119467,NA
"ENSMUSG00000054659.14",380.871494881528,-2.80073355399549,0.23062297699072,-12.1442086583948,6.15754530472905e-34,3.6660460286592e-32
"ENSMUSG00000054679.9",3.34902874862563,4.95090005982917,2.22235895489839,2.22776795301979,0.0258959929292735,0.0668824302333278
"ENSMUSG00000040128.10",959.056677334879,-0.482940374511935,0.176274763406357,-2.73970229872689,0.00614948571981301,0.0194902548962619
"ENSMUSG00000028274.18",339.304643913451,-0.115552901654944,0.220499326200304,-0.524051041997172,0.600243039034455,0.746057249482272
"ENSMUSG00000062554.8",30.9756416891988,0.393483109079265,0.592024908306044,0.664639449385896,0.506281130838902,0.666844887906136
"ENSMUSG00000095588.2",9.04549369407591,-0.25605896766671,1.04117381017581,-0.24593297023431,0.805734120923308,0.889969075552104
"ENSMUSG00000028291.8",725.826663869136,0.0529252884321333,0.185315530369393,0.285595537117889,0.775187922019176,0.87074787129269
"ENSMUSG00000040044.12",683.213398747496,-0.0292424405389179,0.196575872465497,-0.148759052533523,0.88174376238819,0.93418226808088
"ENSMUSG00000028292.15",384.969056954048,0.0602747733469162,0.222735283191698,0.270611698708914,0.786689697186001,0.877639355182246
"ENSMUSG00000028293.15",352.553425700594,0.44471929751893,0.211873583411745,2.09898416951152,0.0358182962467141,0.0878420527032657
"ENSMUSG00000028295.15",335.834269697618,-1.13014508343808,0.218869779368932,-5.16355015615508,2.42309615490341e-07,1.83392759914388e-06
"ENSMUSG00000039967.15",755.214381081421,0.590165527704956,0.675299539195653,0.87393148292075,0.382155568289946,0.552788815859736
"ENSMUSG00000073910.11",17.2609348923083,0.198800453870431,0.76460929904685,0.260002662952507,0.7948617194842,0.882339192017947
"ENSMUSG00000028300.15",590.673449451943,-0.599230989506709,0.183641622209174,-3.26304561187205,0.0011022177869903,0.00428372032970629
"ENSMUSG00000084828.2",2.52851750961683,-0.518003460109093,1.85331032111352,-0.279501740322615,0.779859802634408,NA
"ENSMUSG00000028405.10",1078.75503297796,-0.292650656895664,0.166532895297301,-1.75731441150538,0.0788642326983106,0.168279295500785
"ENSMUSG00000040296.16",270.560525241667,-0.26795471496182,0.235426987306478,-1.13816482140595,0.255051665021868,0.415271185931739
"ENSMUSG00000036822.7",442.562381092569,0.766770223985824,0.239066765891187,3.20734762578763,0.00133965007636333,0.00509808954731813
"ENSMUSG00000028407.5",62.2636730773186,-0.549092806167105,0.438497961859649,-1.25221290388313,0.210492295249163,0.360173953619566
"ENSMUSG00000071014.11",1716.95120883851,-1.10317331857457,0.178204661815799,-6.19048518334983,5.99793058143109e-10,6.41112135481856e-09
"ENSMUSG00000028411.16",357.965672011853,0.0479764044769411,0.219770958672135,0.218301839182103,0.827193941557195,0.902541818865469
"ENSMUSG00000028410.14",796.412074660691,0.00891574028748605,0.175787303553436,0.0507189092002645,0.959549508677611,0.977466173609847
"ENSMUSG00000028409.12",834.173893707123,0.291826866464261,0.173287761407733,1.68405930166998,0.0921702086747525,0.190482945236085
"ENSMUSG00000056412.7",2.73256263009058,-0.720322510925966,1.855588558926,-0.388190855920605,0.697874799556931,NA
"ENSMUSG00000028413.14",2344.54652327444,-0.211807780011913,0.178889624723719,-1.18401377575158,0.236407609728314,0.392752071497376
"ENSMUSG00000028415.5",6.18216157582793,2.0877067240526,1.33253834656289,1.56671418082457,0.117181514621803,0.229393137437862
"ENSMUSG00000028416.14",2907.48092804829,-0.837579211965866,0.150592075904883,-5.56190760325862,2.66841570910378e-08,2.31262694788994e-07
"ENSMUSG00000028419.6",681.830380131015,0.0344046694034135,0.182993126722961,0.188010719416253,0.850868248150412,0.916666853689333
"ENSMUSG00000028423.16",1025.06695363715,0.48737090043161,0.168984166296969,2.88412169679327,0.00392507037677539,0.0131156190761793
"ENSMUSG00000028427.14",214.698641541512,-0.735940110080595,0.253341906489797,-2.90492844345211,0.00367337070108715,0.0123809459108373
"ENSMUSG00000028430.15",518.730356602478,0.210160238357992,0.192008269402057,1.09453743327026,0.273719339147572,0.43622304306734
"ENSMUSG00000036241.4",2665.76468696873,-0.463906488901573,0.153039319499346,-3.03128954323112,0.0024351161193838,0.0086509334169285
"ENSMUSG00000082186.3",2.65486203382351,-0.208508926395849,1.8618086962872,-0.111992669715023,0.910829218726683,NA
"ENSMUSG00000028433.15",1986.40402012398,0.258857897250428,0.149324190045822,1.73352955854638,0.08300158846203,0.175468775608256
"ENSMUSG00000089308.2",2.10877708537158,2.65958577554652,2.46563502761437,1.07866158038799,0.280738618588327,NA
"ENSMUSG00000028436.9",886.379148589549,-0.319314912247177,0.183109639151107,-1.74384545634799,0.0811860416894315,0.172348254355334
"ENSMUSG00000028437.15",690.210758471422,-0.00753666734689526,0.174964774978592,-0.04307534100974,0.965641476073081,0.981122446707322
"ENSMUSG00000028438.17",48.024887872025,2.16351387419881,0.509915638496454,4.24288590280969,2.20663639557693e-05,0.000122928680397303
"ENSMUSG00000028443.7",211.873341319771,-0.567748480166456,0.254647132805087,-2.22954986342228,0.0257773414755313,0.0666701920885468
"ENSMUSG00000046312.5",851.591712563899,-1.6561940808146,0.187965913537204,-8.81114053951486,1.2387894219577e-18,2.91035900443995e-17
"ENSMUSG00000028441.13",2.93482511899814,-1.35745982362585,1.82486036948933,-0.743870515422353,0.456954814499213,NA
"ENSMUSG00000028439.15",215.955469135202,-0.841198584113008,0.25443967405622,-3.30608261951766,0.000946101864770868,0.00373495677846262
"ENSMUSG00000087623.2",11.2403289537628,-0.121584891202398,0.921813559549852,-0.131897486148686,0.895065377020327,0.941149684241934
"ENSMUSG00000061322.16",17.6880357988058,-1.61802527123865,0.781531791123659,-2.07032559598415,0.0384218642042959,0.0931151994068046
"ENSMUSG00000028445.8",112.759889164425,-2.53826414111383,0.348254254760231,-7.28853734424982,3.13338046335467e-13,4.69442033681939e-12
"ENSMUSG00000028444.18",25.8409284324155,0.0104760401262387,0.617404080352788,0.0169678828819088,0.986462237829504,0.992708075926206
"ENSMUSG00000073889.11",329.391890705485,-0.949303846592012,0.229200133604348,-4.14181192507823,3.44572848569271e-05,0.000184803477879963
"ENSMUSG00000036114.4",176.306375839087,-0.660828265252789,0.289756971453504,-2.28062939068518,0.0225703866113082,0.0597541447510421
"ENSMUSG00000028447.12",551.052373444387,-0.240828472461363,0.196494653508331,-1.2256235381547,0.220340375875504,0.372940215784096
"ENSMUSG00000036078.17",287.800244990688,0.042340357561931,0.236082390571701,0.179345682917726,0.857666278522071,0.920550671284683
"ENSMUSG00000036073.18",276.914034798412,0.200785019495757,0.228194504965846,0.879885427240276,0.378921379947847,0.549554393595458
"ENSMUSG00000073888.14",20.0533403398513,0.798268675328811,0.704461507209415,1.13316152431237,0.257146428486502,0.417528863807079
"ENSMUSG00000094686.2",133.887961637854,-2.21512505441605,0.343882208603537,-6.4415227045662,1.18280750284313e-10,1.36399719476131e-09
"ENSMUSG00000050141.14",3.05785650992115,0.727605430189428,1.76519492245016,0.412195515030987,0.680196124191228,NA
"ENSMUSG00000036062.14",241.537666052128,0.213833136647841,0.246819143886108,0.866355556060563,0.386295208573474,0.556925684043694
"ENSMUSG00000036052.15",1389.65095807296,-1.59528777036636,0.156857107143877,-10.1703250774802,2.69009359766979e-24,9.60342398011882e-23
"ENSMUSG00000028451.13",3.67545498715737,1.13137646336664,1.63243923771531,0.69305885158094,0.48827261935568,0.651909929626232
"ENSMUSG00000028452.8",2207.07605967183,0.138734136847756,0.167523724598169,0.828146205443621,0.407587704793535,0.577600253389381
"ENSMUSG00000028453.11",62.8198743473733,1.16382719197528,0.419422969560437,2.77482941192992,0.00552306693912087,0.0177075280675761
"ENSMUSG00000028454.17",589.992077743553,-0.85809596909179,0.201124569601354,-4.26649002055099,1.98572372919636e-05,0.000111780284330924
"ENSMUSG00000028455.16",928.308275084392,-0.745276720999408,0.173999325392383,-4.28321615223937,1.84211057169719e-05,0.00010430637245812
"ENSMUSG00000036002.13",531.139148113892,-0.861861507478216,0.209633563768991,-4.11127632418613,3.93477947723325e-05,0.000208342697812483
"ENSMUSG00000096974.3",32.5243793986442,-1.38504252886052,0.564081534759842,-2.4553942001491,0.0140730171464313,0.0401728263942638
"ENSMUSG00000028456.19",803.848017866271,1.91876141847095,0.194600315880933,9.86001183906071,6.2042075625121e-23,1.98252632565728e-21
"ENSMUSG00000028457.19",8.18091115007292,0.871022369091512,1.13327376295145,0.768589547880347,0.442137012303352,0.609363618675966
"ENSMUSG00000035969.16",851.992086790802,-0.647410738722467,0.187906772005021,-3.44538268533061,0.000570251437488196,0.00237427238597022
"ENSMUSG00000042788.13",2.76886504579918,-0.225325474880984,1.79567948039699,-0.125482012430842,0.90014196447883,NA
"ENSMUSG00000028458.13",381.582029466877,-0.134978029623445,0.214392953737984,-0.629582396576364,0.52896784387017,0.687172612099463
"ENSMUSG00000028459.12",21.3922953244419,-1.7257545329231,0.751985363850334,-2.29493101313415,0.0217370781532238,0.057933845798283
"ENSMUSG00000028461.13",340.114558390848,-0.226840485175991,0.21183005857736,-1.07086070173157,0.284232068149821,0.448596299252434
"ENSMUSG00000051517.15",53.0629001310084,3.47716651648096,0.57024497046895,6.0976715211034,1.07624613935202e-09,1.1063907162585e-08
"ENSMUSG00000087142.8",10.4992272637844,1.01537703905704,0.992085760693428,1.02347708160566,0.306082330595642,0.473714888960808
"ENSMUSG00000028463.15",25.6581589962832,1.40212360124216,0.64336879936878,2.17934659345901,0.0293059303564229,0.0742519815712083
"ENSMUSG00000028464.17",857.965415285021,1.74571541310557,0.198394079011638,8.79923141760272,1.377563480354e-18,3.2280904222962e-17
"ENSMUSG00000028465.17",5839.40662838191,0.531157913390035,0.142183965997632,3.73570894343236,0.000187187077834394,0.000867936430405138
"ENSMUSG00000028466.16",420.375351222894,-0.133660143831591,0.21954117521442,-0.608815834665404,0.542646516647429,0.699766687687435
"ENSMUSG00000028467.16",538.572923333039,0.684221877646992,0.198146358806047,3.45311355590811,0.000554155671682251,0.00231781633112315
"ENSMUSG00000028468.16",986.893391230811,-0.197330869871676,0.165051206506539,-1.1955736286233,0.231862987662567,0.387399824854619
"ENSMUSG00000085351.2",2.9522110759937,0.0294616447669172,1.75500165036567,0.0167872461890726,0.98660634453162,NA
"ENSMUSG00002075231.1",7.68901718819544,-0.864408489173815,1.10534996178613,-0.782022453573911,0.434201377934882,0.602234403118278
"ENSMUSG00000086043.2",32.1928676592797,-1.09364291272152,0.571393035691646,-1.91399412384807,0.0556209065769564,0.126557815313533
"ENSMUSG00000028469.16",945.960223340746,-0.767704426835531,0.170881425938071,-4.49261482119042,7.03539639435556e-06,4.2707730088353e-05
"ENSMUSG00000066196.12",5.90661319058696,0.590855129668162,1.25159788923741,0.472080637678422,0.636869232287577,0.7741883365092
"ENSMUSG00000028470.11",672.862033790466,-0.711662469819409,0.267815131678015,-2.65728999463337,0.00787716508774559,0.0241940553644453
"ENSMUSG00000043633.7",17.2442523589464,-0.56075070303722,0.767467016848795,-0.730651208099668,0.464992225139001,0.630265323773872
"ENSMUSG00000078716.11",795.662983673923,-1.28340821439702,0.194976170073217,-6.58238498538093,4.62960916204328e-11,5.61512914823006e-10
"ENSMUSG00002074925.1",3.55750909706715,-1.35525752041123,1.89813452945354,-0.713994450541605,0.475230611007734,0.640013638962523
"ENSMUSG00000071001.5",30.1439231273435,-0.765420750150271,0.597709383470358,-1.28059015186639,0.200337660915139,0.347087371204446
"ENSMUSG00000028475.10",102.502086930606,-0.841723746725544,0.3719522978132,-2.26298843070535,0.0236364024765517,0.0621234454103798
"ENSMUSG00000081329.2",3.65806903016182,0.050399666713902,1.59121734662988,0.0316736533953995,0.974732305886238,0.986115962084943
"ENSMUSG00000028476.14",206.429395822944,0.430306526923121,0.253389342656123,1.6982029410254,0.089469465668941,0.186255454840194
"ENSMUSG00000028480.15",286.922109315,1.52932266517024,0.325964198773036,4.69168905949417,2.70958720052746e-06,1.75685827780209e-05
"ENSMUSG00000028478.19",1096.64081640423,0.46902169555715,0.171451435200813,2.73559503895553,0.00622676025386904,0.0197044189612566
"ENSMUSG00000028479.19",544.717996655999,0.579495557130686,0.200425207212137,2.89133071229572,0.00383614203491689,0.012865505342057
"ENSMUSG00000087326.2",4.30029921177476,3.74361802871439,1.99942211468142,1.87235001614998,0.0611581953550206,0.137075351894429
"ENSMUSG00000084274.3",5.96580573517436,1.18532938040858,1.37699458698158,0.860809034120358,0.38934322852981,0.56008096796461
"ENSMUSG00000035696.16",735.605825050445,0.982160162675821,0.191568535438469,5.12693882859112,2.94491147280412e-07,2.20241783551202e-06
"ENSMUSG00000035683.14",87.434420071895,6.19802422718304,0.8036265234188,7.71256802328439,1.23310913689563e-14,2.10053763319463e-13
"ENSMUSG00000035649.18",548.064261797214,-0.0772698567254228,0.252918692828894,-0.305512636733805,0.759975747031263,0.859368764181974
"ENSMUSG00000035637.15",694.799319033271,-0.415630651211084,0.180770352060292,-2.29921912788255,0.0214924993778085,0.0573405201616675
"ENSMUSG00000049657.10",254.97055257594,1.18016836691541,0.259575319229626,4.54653535789897,5.45362116380923e-06,3.37330922612877e-05
"ENSMUSG00000070997.5",6.39062139623533,-0.0558715305723199,1.19710132351948,-0.0466723488435028,0.962774368747711,0.97952857205986
"ENSMUSG00000028318.15",545.285198529165,0.463384663057063,0.189607708552833,2.44391257398664,0.0145289468180709,0.0411976559014427
"ENSMUSG00000048232.13",743.046565524251,1.00051841434754,0.174808379915159,5.72351517034324,1.0434224562081e-08,9.48839584804558e-08
"ENSMUSG00000078713.9",739.741050415004,-1.67967658150816,0.213598376535447,-7.86371417588663,3.72907900483148e-15,6.64976644393267e-14
"ENSMUSG00000035615.13",23.7931594473212,4.67179010881418,1.07940486452056,4.32811659681492,1.50389852691526e-05,8.63867293367604e-05
"ENSMUSG00000035601.10",93.4353473011906,0.0383220070877211,0.353653489550215,0.108360325064118,0.913709871780097,0.95193735957573
"ENSMUSG00000028322.12",157.531850634234,-0.760015475576346,0.277771409633693,-2.73611843846206,0.0062168645795785,0.0196818158069535
"ENSMUSG00000035572.17",531.588745872404,0.357296306038668,0.19245970545581,1.85647330797097,0.0633861241677623,0.141014067373218
"ENSMUSG00000045973.19",1820.86817893696,-0.322574827866351,0.161051046253117,-2.0029353138096,0.0451842320519366,0.106592332659434
"ENSMUSG00000044813.16",592.376669061422,0.717373545867704,0.183745571030232,3.90416782208957,9.45501569162653e-05,0.000463445365544515
"ENSMUSG00000085876.2",8.73865471515635,1.0676600129305,1.23189234584955,0.866682885503448,0.386115785240814,0.556808472628985
"ENSMUSG00000035561.6",1771.16458410431,2.84732493619666,0.178110363700754,15.9862956710397,1.59221651688055e-57,2.48739602526006e-55
"ENSMUSG00000035551.7",110.48392310104,4.08570519360317,0.448485410774634,9.11000691537825,8.23767202827224e-20,2.12067844130648e-18
"ENSMUSG00000028327.15",3.58937628480798,5.04982431669807,2.18760081589922,2.30838472905868,0.0209777475920554,0.0562628423312675
"ENSMUSG00000035517.18",352.368967538343,0.232012385051165,0.211918683627593,1.09481797961186,0.27359638789829,0.436065118416894
"ENSMUSG00000028328.14",5313.28922821337,-0.333279126755601,0.138096102914655,-2.41338545926652,0.0158050947375298,0.044253296815651
"ENSMUSG00000035495.16",283.90994212102,0.229173307178256,0.224200078645098,1.02218209986014,0.306694721213051,0.474451483691302
"ENSMUSG00000028330.9",748.402021053703,0.259694035391456,0.1847620418214,1.40555945816234,0.159854981853552,0.292329100382114
"ENSMUSG00000028329.14",123.01480933133,0.540218396413852,0.336446946892204,1.60565700299529,0.108349293408066,0.216225394138293
"ENSMUSG00000082194.4",6.21854793435637,-2.30041454836497,1.34249688551064,-1.71353436510207,0.0866142767684014,0.181531447170375
"ENSMUSG00000028331.13",55.9658614222432,0.0566392521227287,0.438199673114225,0.129254437184312,0.897156322783475,0.942426624588296
"ENSMUSG00000028332.14",3.18131683591168,3.26707317129503,2.17998517694201,1.49866760831739,0.133959883892346,NA
"ENSMUSG00000028333.11",1599.93730077913,0.803982612993897,0.170401620293488,4.71816295883322,2.37983835574045e-06,1.55463493446118e-05
"ENSMUSG00000028334.11",311.500461497693,1.07803130789401,0.24480732133917,4.40359096287176,1.06473609826266e-05,6.26569427045873e-05
"ENSMUSG00000039853.19",14.223830623435,-1.56211091398872,0.867582351007389,-1.80053330058511,0.0717764703031954,0.155792699703338
"ENSMUSG00000028337.15",9.43616718597665,-0.339689482774356,0.991904307601678,-0.342461949374622,0.732003274693165,0.842348820662009
"ENSMUSG00000039813.15",23.6845968910539,0.105404652079818,0.644198808194189,0.163621308731209,0.870029268838886,0.927523766453027
"ENSMUSG00000066191.13",74.190816696965,0.141184031270244,0.397825849449755,0.354889033645048,0.722672724328543,0.835220490374778
"ENSMUSG00000039774.13",9.25168879708097,0.653578164327941,1.0456122362217,0.625067440573985,0.531926796302109,0.689975623457578
"ENSMUSG00000028339.18",3638.07016616191,0.163922910137337,0.154671620731341,1.05981245533119,0.289229929242486,0.454170502293313
"ENSMUSG00000007613.16",664.664770248842,0.28892614324613,0.180560851245301,1.60015939919118,0.109563226525477,0.218100267309156
"ENSMUSG00000039740.7",273.286501734743,0.68724474027364,0.235792317248665,2.91461888280642,0.00356123143772059,0.0120541089293809
"ENSMUSG00000053317.12",118.191484022238,0.588552400866877,0.367763597447654,1.60035524165942,0.109519798390317,0.218052487565059
"ENSMUSG00000028341.10",292.244822292732,-4.12681646941444,0.306333534469098,-13.4716444824317,2.29692595511125e-41,1.9436672503483e-39
"ENSMUSG00000061455.14",656.708508872625,-0.650122357792538,0.195115600180917,-3.33198553672655,0.00086228737471324,0.00343944712323106
"ENSMUSG00000028343.11",791.844421713679,-0.443851546640091,0.19929911456249,-2.22706231091118,0.0259431096444543,0.0669662700298454
"ENSMUSG00000028344.13",142.426721082795,0.645096636297285,0.29092884295567,2.21736913309617,0.0265978772071327,0.0684341215641853
"ENSMUSG00000028345.16",242.100749379965,0.525058987404938,0.240681858652593,2.18154783390976,0.0291429204945602,0.0739004301886199
"ENSMUSG00000039693.12",357.774011776607,0.0799243842694046,0.21427444762076,0.373000071435775,0.709148390792706,0.825751053507618
"ENSMUSG00000028347.15",288.544224878238,2.00778063226491,0.237678533679946,8.44746305515563,2.97701026586387e-17,6.34193399061304e-16
"ENSMUSG00000028348.8",1697.29841106429,-1.62116161107762,0.159786117284871,-10.1458226698592,3.45851992782885e-24,1.22036346024818e-22
"ENSMUSG00000080850.2",97.8046462530869,-1.76482030063227,0.386022612050812,-4.57180549931093,4.83539669569226e-06,3.01642937897144e-05
"ENSMUSG00000063446.5",76.1853493224514,8.01339675557707,1.46842011214441,5.45715540757251,4.83822874321782e-08,4.0343588033091e-07
"ENSMUSG00000044018.4",988.774402486375,-1.09085151547822,0.169009632554911,-6.45437481277172,1.08666561662764e-10,1.26028389217767e-09
